15575,15835,1
17116,17396,1
4686,1024,0
27854,27590,1
21938,3580,0
23046,23404,1
22029,7378,0
31982,2355,0
5993,10564,0
22539,3781,0
31726,3485,0
6353,6345,1
26705,26932,1
25349,25264,1
31262,31330,1
11986,11609,1
9513,9967,1
24419,24034,1
22448,6491,0
4502,4926,1
26331,11918,0
27730,23637,0
23313,26651,0
24516,24921,1
28320,15383,0
22172,22085,1
24803,30227,0
2146,20141,0
19748,17509,0
31310,31370,1
24179,2308,0
3441,1429,0
30088,30492,1
17065,17401,1
5017,3153,0
5549,5895,1
31549,31970,1
17151,12506,0
26787,26906,1
23288,12087,0
16959,16535,1
12789,30531,0
2011,25958,0
31674,31633,1
15922,15822,1
18681,13709,0
30530,943,0
15688,15839,1
2165,10812,0
14430,14358,1
10969,25880,0
17111,13518,0
3622,24871,0
8999,14682,0
21464,6691,0
19918,30956,0
6582,16153,0
21162,21359,1
8663,8971,1
16448,16275,1
8148,8053,1
3698,3802,1
29254,29041,1
9943,9703,1
21913,21888,1
9888,9950,1
31978,10142,0
31211,31012,1
16725,16579,1
7308,847,0
13770,17645,0
12676,12720,1
29801,29921,1
16296,31221,0
22320,10791,0
11117,19918,0
20858,5799,0
2856,13350,0
30262,30206,1
5576,5657,1
17147,17383,1
27015,28849,0
16929,7935,0
28709,8816,0
14835,27218,0
11860,11568,1
13948,18109,0
12206,30496,0
19243,19417,1
9123,31690,0
16864,14446,0
26045,3936,0
3273,15038,0
6424,6463,1
27464,27452,1
12577,12692,1
10240,10104,1
14424,25655,0
21647,21772,1
6011,14678,0
5797,16627,0
19472,29664,0
8501,8705,1
8183,5811,0
24027,24156,1
461,4,1
23092,28718,0
20428,16275,0
8228,8091,1
28719,26744,0
26007,26080,1
5349,5090,1
6890,6830,1
24490,24312,1
11964,11949,1
1437,30896,0
17551,17848,1
19390,29473,0
2479,2238,1
15141,15428,1
14878,14663,1
9850,9932,1
15048,25224,0
9166,9013,1
27904,21350,0
31409,31192,1
24869,21024,0
28936,28934,1
9537,11497,0
16418,16287,1
30200,30157,1
28252,24028,0
11362,17783,0
24435,24450,1
22473,22185,1
2226,2284,1
23809,15454,0
14134,14040,1
24776,24508,1
25053,25175,1
5018,16234,0
21024,15921,0
13824,4091,0
3680,3992,1
16951,16539,1
16604,29717,0
23326,23109,1
16060,8563,0
11080,11002,1
18197,22027,0
7266,7069,1
8114,9655,0
23878,11473,0
23064,27626,0
16876,16671,1
2840,15325,0
19651,10906,0
20637,4664,0
20709,20828,1
6412,4331,0
25074,2403,0
11472,11215,1
14332,15007,0
18364,18130,1
27875,27861,1
26015,26228,1
20348,20268,1
26880,26542,1
29449,12761,0
30612,30724,1
31077,15148,0
13257,13042,1
13721,9299,0
2220,2450,1
30314,22396,0
22127,22303,1
12487,19201,0
25347,1221,0
6323,23912,0
3420,25088,0
20648,24868,0
26164,26138,1
31312,28338,0
25154,5741,0
13969,25984,0
28767,25237,0
22165,4857,0
3124,3485,1
11460,11316,1
8130,7642,0
31277,19193,0
10486,10365,1
20730,20568,1
26467,26273,1
27072,27350,1
20305,4231,0
28655,26907,0
25805,25664,1
12928,1434,0
28417,28083,1
11258,26122,0
29512,11005,0
30960,30588,1
18845,18648,1
4135,11125,0
8105,8370,1
20398,17323,0
7334,4504,0
13920,18143,0
18952,18820,1
22504,8611,0
4185,397,0
28102,28365,1
21948,21639,1
25172,25216,1
18043,31657,0
28242,28470,1
27738,2501,0
9152,9083,1
25672,14861,0
27361,14831,0
23722,30539,0
5576,5302,0
19630,15785,0
12403,14486,0
30425,30118,1
10636,10888,1
17056,17375,1
25082,26275,0
12078,21734,0
25377,2099,0
20630,24161,0
4727,7813,0
24760,24642,1
31939,6292,0
25245,25336,1
23778,30241,0
4110,20177,0
30300,30282,1
6053,6288,1
31036,24867,0
28791,28889,1
1642,27510,0
16649,29796,0
4605,27621,0
2487,11245,0
15876,8599,0
17154,3642,0
29029,29169,1
6653,6621,1
21331,21361,1
6989,3580,0
18489,18365,1
11885,24664,0
5713,13678,0
16768,10788,0
31413,31193,1
24019,25558,0
15628,22460,0
13127,14493,0
12268,12409,1
24695,24805,1
24472,24397,1
2522,2947,1
14067,24162,0
14377,14309,1
25571,13209,0
5916,5910,1
10904,16269,0
6291,18946,0
15149,15020,1
23951,8516,0
26571,26927,1
1827,30428,0
4612,29012,0
21431,24733,0
15174,15302,1
20294,20219,1
10516,10775,1
14424,23831,0
14257,6584,0
23468,25381,0
31171,23258,0
26634,26745,1
13157,13156,1
7336,7158,1
29210,29363,1
25672,16000,0
7634,7896,1
25671,25908,1
4674,4835,1
3596,3921,1
5801,30087,0
26682,26764,1
18249,23607,0
10396,28017,0
3192,448,0
10243,2675,0
2763,2663,1
28059,28348,1
4954,27628,0
16128,27593,0
1732,1764,1
21582,13371,0
27124,18720,0
13736,13627,1
11778,25136,0
13968,4924,0
24311,19739,0
26671,26814,1
26519,26894,1
7473,29701,0
23591,23506,1
18694,29390,0
16952,3901,0
25562,25619,1
4772,8370,0
12214,12114,1
8898,22730,0
28378,28449,1
17639,17952,1
26606,26954,1
27751,27869,1
27599,5695,0
28455,277,0
15869,15820,1
12614,4464,0
2306,2207,1
28438,8644,0
7569,11355,0
28332,28391,1
11456,11225,1
31101,31043,1
27063,27217,1
17854,22886,0
31043,6778,0
26390,17410,0
13499,7134,0
25261,14057,0
14597,3552,0
7186,7443,1
4483,12018,0
11685,23061,0
11774,12784,0
27999,20274,0
6336,6335,1
27378,8045,0
25577,8030,0
232,385,1
17727,17839,1
17213,17390,1
24440,24395,1
31427,31368,1
7654,7572,1
23970,23619,1
21873,13889,0
28858,28632,1
13696,28201,0
3627,3812,1
7703,7717,1
22939,1238,0
27272,27336,1
2029,13659,0
28002,12778,0
8066,8367,1
3328,3127,1
10288,10088,1
17574,24033,0
8807,8704,1
21643,12468,0
5706,5763,1
2749,2632,1
674,624,1
15457,5311,0
20599,20865,1
5783,5597,1
24912,24883,1
3696,3668,1
17734,1182,0
15313,15060,1
30568,30588,1
3915,3513,1
15764,15831,1
31847,20236,0
9970,9710,1
13695,13806,1
23183,5117,0
5173,5268,1
5072,5414,1
8464,20435,0
5030,5142,1
8000,8464,1
15858,15920,1
17641,31601,0
29579,16711,0
934,5456,0
31758,5366,0
3515,30507,0
14441,11092,0
27542,25369,0
25373,25070,1
16609,16995,1
9870,9803,1
9057,11928,0
29528,29893,1
17974,6450,0
3270,14280,0
18336,18242,1
1644,23092,0
10686,17059,0
21070,21300,1
19182,13556,0
16210,16314,1
4141,4367,1
6685,6989,1
4155,16935,0
14915,26660,0
23393,25753,0
22494,4524,0
31508,31818,1
14326,14119,1
22597,11260,0
1130,3945,0
17425,17084,1
2049,5173,0
31450,1908,0
24452,24425,1
10254,10190,1
30298,30000,1
6070,6330,1
24554,13028,0
706,27818,0
19887,13803,0
27694,10318,0
8359,8471,1
27433,27100,1
25435,21912,0
5230,27824,0
8280,8008,1
10898,26758,0
1388,1383,1
11213,11451,1
14832,265,0
30976,22724,0
13319,13404,1
30479,30292,1
15579,24074,0
11849,11551,1
8741,24636,0
11743,20490,0
27766,27645,1
27680,12985,0
8206,15501,0
30602,16570,0
28223,16316,0
9971,8430,0
21863,21842,1
15849,18346,0
19778,19758,1
1110,1074,1
17694,29038,0
7365,7127,1
25568,10302,0
11207,31370,0
29848,25639,0
16054,7726,0
9896,21970,0
29897,29965,1
14456,14395,1
18771,18827,1
1750,1663,1
26930,26996,1
25842,17197,0
6409,6488,1
294,338,1
7174,12614,0
9605,205,0
14165,14138,1
7354,23890,0
16678,22989,0
17080,17337,1
23917,30926,0
1256,16862,0
14549,14788,1
29209,29238,1
26943,26896,1
17980,25748,0
8915,8548,1
14973,14635,1
27045,18528,0
21190,8095,0
5746,22403,0
30049,30423,1
22677,22904,1
18577,18544,1
26429,26320,1
14103,19697,0
10443,31398,0
17933,17672,1
16306,16014,1
31370,31127,1
21564,21959,1
3890,3535,1
7230,21882,0
25088,15972,0
12301,12412,1
21583,10748,0
5292,5195,1
29073,29135,1
2614,29172,0
18162,23139,0
22272,22143,1
19644,19806,1
20001,23179,0
23923,23571,1
23699,11712,0
18223,26359,0
18729,18942,1
21332,21054,1
7466,13972,0
10192,10174,1
26048,31656,0
3926,10458,0
5953,5816,1
9415,6419,0
9896,21675,0
9485,28217,0
23081,23105,1
10828,10749,1
13155,13348,1
19922,6725,0
25247,25367,1
15991,30662,0
22962,22833,1
9008,9461,1
15262,11529,0
10775,21586,0
18604,18885,1
15271,15003,1
5770,25484,0
31993,13508,0
4101,4237,1
189,17535,0
22659,22798,1
15369,9027,0
20441,20367,1
8530,8719,1
17297,15403,0
23663,23856,1
6392,6087,1
1131,1110,1
4174,4033,1
19897,19745,1
19961,19507,1
6707,6691,1
14254,14345,1
8269,8429,1
7244,7486,1
14618,14775,1
30427,30368,1
23565,23543,1
10204,6099,0
26652,17647,0
5275,5434,1
30423,30425,1
18757,18533,1
7241,7068,1
214,383,1
19941,20088,0
12435,141,0
25080,25382,1
16099,16058,1
2508,11928,0
16799,16620,1
5155,5447,1
28078,28403,1
18331,24809,0
23295,23455,1
233,12880,0
23476,13959,0
17055,17224,1
22233,22193,1
436,11072,0
5802,30646,0
12865,12810,1
28590,28030,0
6198,6126,1
28224,28268,1
28398,28413,1
1739,16972,0
30780,30916,1
23779,10317,0
4111,29850,0
31797,31868,1
25030,25446,1
27307,27088,1
20049,20113,1
30380,30051,1
3466,22712,0
23860,6236,0
30304,256,0
3965,3841,1
26931,26572,1
28243,17223,0
3487,3179,1
11022,10589,0
17829,15233,0
25820,25550,1
30202,30604,0
4908,4869,1
14805,14618,1
8371,12543,0
3706,7199,0
11361,31553,0
1981,7600,0
24452,19849,0
19991,19898,1
15795,5458,0
30347,3592,0
22472,22144,1
7901,22106,0
12852,3491,0
28575,28935,1
8383,8085,1
26247,26041,1
19336,20403,0
22350,6044,0
27858,9598,0
7379,7459,1
11270,18227,0
17531,17785,1
25915,25519,1
10338,10340,1
26538,26859,1
15595,15980,1
25578,25401,0
22560,21943,0
3033,17803,0
18773,9156,0
16028,16167,1
28964,10267,0
22851,22816,1
27539,16565,0
3259,3188,1
16462,16345,1
16391,27530,0
10774,30809,0
2679,2821,1
20261,20450,1
24859,24870,1
1771,1911,1
30500,30684,1
24314,1630,0
26975,15692,0
26325,26332,1
3964,3893,1
17548,17982,1
22757,22819,1
3870,3821,1
4074,10944,0
4411,4148,1
30914,30718,1
14400,14258,1
24125,28267,0
8714,8786,1
7241,17502,0
21807,3587,0
9149,9164,1
18794,1508,0
3070,3035,1
13931,13677,1
18259,18256,1
27874,27892,1
27950,27369,0
10681,10744,1
28040,28111,1
28190,9757,0
31984,3343,0
5747,5870,1
23736,23856,1
30974,30829,1
13853,13736,1
26303,19208,0
24776,14074,0
8638,8985,1
29141,31637,0
13094,13211,1
27,13254,0
18619,22907,0
11696,11820,1
14070,27765,0
9073,9084,1
4454,20986,0
17391,17339,1
21251,13202,0
9573,21370,0
21481,21085,1
7363,14329,0
10267,10200,1
14350,14323,1
12488,12089,1
6540,12345,0
14801,14876,1
17507,14988,0
17804,17518,1
11160,11324,1
26505,3625,0
14089,14038,1
3084,9889,0
27138,27119,1
6573,291,0
29873,29897,1
5040,18763,0
24152,6708,0
18033,18409,1
30174,30118,1
295,267,1
18534,14791,0
12850,934,0
19306,19373,1
24465,1139,0
13180,13123,1
4378,12178,0
26756,26512,1
5630,5978,1
3628,12354,0
1359,27814,0
31580,31943,1
24072,11757,0
14965,14939,1
95,23692,0
3448,22977,0
12570,29539,0
12582,23476,0
13090,11874,0
27659,7532,0
28289,25601,0
3152,3293,1
18393,30597,0
1306,1101,1
16526,26630,0
4686,4515,1
5973,5722,1
27327,19349,0
7776,7909,1
1810,17246,0
13786,958,0
22863,22953,1
21011,21114,1
10816,11477,0
17359,14411,0
9210,9467,1
6649,20576,0
26179,26203,1
24778,6551,0
9032,2828,0
11763,11886,1
28837,25330,0
28789,23353,0
26267,28225,0
12424,26827,0
26776,26940,1
12348,12342,1
26974,6185,0
21840,22467,0
21799,22107,0
31060,31078,1
25926,25660,1
1053,15122,0
13974,31280,0
11185,11086,1
7314,7169,1
24288,24043,1
27403,31706,0
9948,26198,0
25911,3132,0
9461,9128,1
6736,23140,0
9302,14579,0
31251,5226,0
24397,24354,1
17863,17644,1
5048,5287,1
9305,9435,1
3109,21848,0
21521,21867,1
18428,84,0
30333,30347,1
23250,23387,1
9578,12033,0
7765,19461,0
6609,1338,0
26751,26743,1
13925,28366,0
8406,8097,1
22106,10923,0
2184,5727,0
31083,23391,0
2458,29872,0
21571,21903,1
30544,859,0
24472,24001,1
24922,13205,0
12641,12552,1
11150,19430,0
7585,7643,1
16670,16553,1
5574,28400,0
30450,3831,0
16987,17909,0
25628,25819,1
25051,25366,1
26068,16414,0
29552,9525,0
19160,19124,1
10587,2628,0
8541,404,0
11279,11339,1
26888,18801,0
12324,12006,1
28137,25,0
22499,22204,1
31674,31524,1
31623,31181,0
29757,29882,1
13355,13249,1
15284,27277,0
3743,3957,1
31604,8563,0
27913,27619,1
19716,19639,1
4925,4813,1
30007,30064,1
17591,17992,1
29949,29888,1
13897,13526,1
21152,21069,1
16838,16952,1
25334,28817,0
31574,20879,0
17117,13896,0
24954,24834,1
31888,31992,1
13243,27246,0
17560,25353,0
11142,11080,1
7941,10717,0
29495,29480,1
5561,15190,0
14476,851,0
10365,10031,1
27805,27853,1
18907,8739,0
24199,24003,1
21061,21238,1
24615,24838,1
28988,28516,1
8534,25003,0
29856,2804,0
1342,1033,1
30671,30846,1
12734,12558,1
29973,29776,1
17000,22633,0
20063,20238,1
6409,10326,0
31943,31967,1
27581,15958,0
3617,31259,0
18108,18321,1
23933,29960,0
6889,6538,1
16869,16874,1
3823,14184,0
26544,24410,0
26060,26256,1
5079,5064,1
23309,23317,1
7782,7566,1
5835,16455,0
31344,16420,0
24018,9241,0
7399,7989,0
1009,1280,1
9762,9817,1
17606,2224,0
30984,30730,1
14783,14876,1
10736,27783,0
9779,9997,1
30591,30689,1
23054,7424,0
26622,2335,0
28784,28848,1
3325,3425,1
21348,21186,1
29044,26815,0
13094,20256,0
21812,31001,0
6040,18642,0
30687,15422,0
5651,5671,1
10902,10604,1
804,680,1
15090,15441,1
11729,11826,1
9229,9264,1
30547,30641,1
17930,17770,1
5022,5008,1
795,959,1
17615,17810,1
14120,26915,0
25657,15496,0
19711,19715,1
19511,19795,1
2314,2317,1
17209,17353,1
15313,27683,0
4730,24964,0
5888,5672,1
1319,1197,1
24545,24874,1
5775,5634,1
4301,4178,1
8954,8797,1
17048,17352,1
1975,16319,0
7838,7617,1
5754,8379,0
31890,31684,1
12457,12267,1
21573,6194,0
20631,18243,0
1366,1153,1
26385,26448,1
27268,2839,0
20428,20332,1
30896,30800,1
19751,19932,1
6953,28942,0
9173,14795,0
24177,8136,0
11245,11229,1
18896,11925,0
12589,5503,0
5293,22322,0
11978,22596,0
22062,22251,1
2610,2927,1
9121,9459,1
975,598,1
21315,21337,1
13859,13883,1
24361,17495,0
10782,10960,1
5435,5391,1
22557,23530,0
10672,23508,0
5387,5165,1
22782,10675,0
17177,6886,0
9035,15443,0
5295,5309,1
29733,17836,0
17577,17898,1
25510,22507,0
7732,7688,1
31080,31018,1
15737,15842,1
24687,17739,0
31936,14781,0
31647,31839,1
637,10148,0
25126,2018,0
25794,12270,0
9710,9563,1
12606,12980,1
4444,4156,1
10211,10033,1
2734,4983,0
14009,2179,0
16982,16467,0
22987,22504,1
123,13683,0
17111,26930,0
10403,10130,1
13956,30957,0
6205,6351,1
19144,19421,1
2739,6239,0
2426,2238,1
15788,9278,0
17439,17408,1
17418,19951,0
19864,19740,1
17554,17724,1
17580,9463,0
20617,20898,1
15634,15942,1
9010,28999,0
1549,20093,0
29207,29018,1
27640,27714,1
658,15067,0
10123,10306,1
10063,21434,0
14269,16667,0
23422,22061,0
25949,4393,0
14690,14969,1
20447,125,0
6562,22080,0
14222,13805,0
16559,16695,1
20731,20527,1
10052,10111,1
30714,30911,1
17184,31336,0
20505,20826,1
15808,15770,1
17092,30374,0
500,865,1
24643,12629,0
9702,27186,0
5995,5851,1
14084,14018,1
4850,4931,1
23207,12465,0
14801,20152,0
20997,5943,0
7200,7244,1
10239,9242,0
22578,17756,0
11133,19646,0
26246,26625,0
26511,26955,1
250,428,1
8695,8896,1
17020,17036,1
27923,15022,0
2981,421,0
17029,16418,0
16243,16429,1
4197,8062,0
2305,2161,1
30625,30877,1
6664,19095,0
24488,24328,1
7246,7345,1
28652,5090,0
1832,1975,1
9596,9895,1
10483,10286,1
26975,12349,0
9468,9166,1
5177,5473,1
11017,28120,0
12164,12263,1
29894,29610,1
7046,7354,1
29970,24372,0
1110,1222,1
7897,7915,1
15067,17313,0
7937,24458,0
13430,13119,1
633,27047,0
27018,30582,0
24273,20901,0
1619,18020,0
944,30182,0
14452,14109,1
27149,9527,0
9349,9193,1
18605,18781,1
29461,25976,0
24527,24529,1
29202,10138,0
28530,28821,1
17736,17627,1
28546,31887,0
20276,20193,1
524,15299,0
28426,28278,1
5677,5511,1
9027,9343,1
12938,12563,1
16777,16687,1
21432,21155,1
7341,7394,1
15154,31094,0
30289,30477,1
7104,7448,1
2766,2905,1
7951,23085,0
28988,27960,0
7655,7656,1
2234,2223,1
28293,28316,1
2552,2778,1
4171,29849,0
5332,17891,0
13390,13095,1
17840,7078,0
11054,11470,1
11203,11316,1
6991,27095,0
5754,5614,1
26189,25144,0
27763,15589,0
31994,15875,0
31646,31717,1
18113,12959,0
31655,31722,1
28708,31061,0
21823,4856,0
20930,6628,0
4981,4603,1
2355,2335,1
850,10768,0
13031,13423,1
11725,11844,1
18391,18474,1
17694,17803,1
26022,26045,1
28491,8457,0
721,25288,0
16922,16592,1
15401,5775,0
27027,27422,1
22779,22673,1
16152,13234,0
4997,4753,1
19000,19908,0
222,14147,0
27341,27200,1
6436,24597,0
19186,19496,1
10461,10366,1
8941,78,0
29009,29113,1
4062,4287,1
26834,26511,1
11393,11120,1
13414,13850,0
26805,26762,1
29653,21825,0
9930,24254,0
8127,8420,1
6819,25510,0
9193,9273,1
16723,16676,1
28162,28137,1
5821,5923,1
14024,27256,0
14966,14632,1
6928,6665,1
17941,17754,1
30837,30749,1
30358,30405,1
29676,29512,1
18777,18856,1
16192,11459,0
14670,21151,0
16628,13901,0
30853,23487,0
23745,23624,1
17460,28020,0
8536,0,0
18024,24344,0
10436,14184,0
13672,13782,1
9056,17915,0
14010,14269,1
27666,27982,1
24053,26734,0
17676,17997,1
23659,23561,1
31653,31664,1
29053,5268,0
20279,20381,1
23030,23268,1
6469,27036,0
27840,27636,1
1326,1053,1
7504,7573,1
9124,9340,1
17896,12292,0
26220,21337,0
31912,10039,0
25804,25668,1
29007,14877,0
12604,31096,0
4128,4055,1
9619,25187,0
30207,13467,0
23002,23331,1
27253,7776,0
14630,20793,0
31320,31122,1
17131,17473,1
10789,10827,1
11058,11440,1
885,21823,0
14778,14977,1
29441,29085,1
14525,14993,1
4877,4921,1
12474,12073,1
23693,6261,0
23133,23301,1
10381,28228,0
20570,20796,1
28082,28071,1
28371,28410,1
2060,1981,0
25860,1780,0
18595,3091,0
21182,21298,1
23428,23162,1
20197,31745,0
6809,7245,0
17775,17959,1
4616,14566,0
7125,7054,1
24262,31372,0
8999,8580,1
27540,27801,1
16374,16195,1
844,29631,0
15864,15822,1
17279,17222,1
10296,15253,0
19513,19959,1
12194,12068,1
960,911,1
30942,30997,1
30372,19197,0
11253,11217,1
9925,9999,1
10286,20153,0
3659,3816,1
26179,14894,0
13298,13173,1
7626,7838,1
30704,30519,1
12402,12229,1
25387,344,0
2717,14690,0
204,313,1
21509,29467,0
11705,11681,1
19083,21765,0
12749,9742,0
4247,4014,1
13083,13367,1
3304,3024,1
6184,31586,0
3167,14825,0
29534,17949,0
3123,28450,0
23414,31126,0
29747,29960,1
19379,19493,1
30615,30547,1
3018,3009,1
15356,25674,0
24805,14279,0
29423,29344,1
23112,4682,0
11587,11984,1
12089,12312,1
23727,23890,1
612,8883,0
12592,26247,0
31617,3308,0
21936,21862,1
9707,9718,1
7457,7294,1
8232,8375,1
30899,30984,1
24292,24183,1
30840,26819,0
27172,27189,1
17484,17292,1
13707,13645,1
9530,9951,1
12178,10911,0
18285,30370,0
3609,21154,0
8997,10084,0
9057,28812,0
8712,29857,0
17692,17795,1
16901,16753,1
11205,11020,1
23417,23051,1
26107,26123,1
16414,1399,0
15898,3196,0
10019,28109,0
30034,30046,1
4967,4703,1
14763,22782,0
9731,9772,1
17899,9073,0
2954,2675,1
20663,7547,0
26673,26551,1
13855,17272,0
24544,24785,1
19015,2764,0
22236,22109,1
24135,16032,0
1086,1022,1
19343,23700,0
13858,14126,0
30741,3063,0
10358,10126,1
8742,8822,1
27010,10060,0
25173,25316,1
25540,3262,0
20191,20787,0
31816,31764,1
31097,31290,1
17975,12344,0
14669,14756,1
11505,26998,0
30520,30978,1
19726,7032,0
4559,4919,1
22426,22433,1
26033,26168,1
30757,25101,0
10883,10760,1
25651,6633,0
26377,26069,1
21905,30446,0
16984,16772,1
13116,19392,0
12490,12126,1
15909,15544,1
12514,21606,0
18843,3808,0
20221,932,0
1200,1241,1
5237,5005,1
21747,21847,1
31534,31684,1
11931,11802,1
8626,8641,1
18186,16026,0
24241,15410,0
30971,7840,0
6890,6973,1
13592,19280,0
19182,19105,1
1259,23698,0
13027,25236,0
22148,15330,0
3907,3720,1
25795,25783,1
6565,6511,1
14988,23471,0
7892,19872,0
7696,29697,0
27299,24806,0
24912,15899,0
8163,14071,0
23765,23809,1
3925,3899,1
27943,27718,1
220,24,1
25193,25396,1
30644,13286,0
19238,10405,0
20859,20888,1
12918,29773,0
21675,29374,0
4027,4449,1
1820,27153,0
24831,24756,1
8181,8006,1
22293,29147,0
361,27582,0
6898,6620,1
13021,31915,0
2080,2117,1
1111,1385,1
27652,15277,0
22321,6955,0
30231,31163,0
5752,5694,1
14833,14612,1
21929,21513,1
19812,19992,1
13989,5850,0
6520,16176,0
5761,5918,1
16581,16543,1
19806,27909,0
17450,17431,1
10986,10747,1
19517,28568,0
19399,12032,0
28511,28892,1
11833,26496,0
18648,18841,1
19497,19413,1
13048,4512,0
4329,23480,0
2949,10107,0
14489,14342,1
30969,30811,1
24066,7691,0
9792,9910,1
4701,31572,0
2957,2656,1
8608,8571,1
13878,18292,0
29784,13905,0
20873,20625,1
29103,28701,0
5992,29332,0
9780,9703,1
947,23072,0
3578,3973,1
6786,6537,1
23957,20226,0
26774,26511,1
29000,29397,1
14948,14649,1
130,150,1
16337,3879,0
5499,555,0
27117,27480,1
21297,26621,0
2537,2960,1
3343,519,0
4574,16487,0
4301,10009,0
5730,5726,1
10563,10615,1
15788,7877,0
16383,16459,1
12528,14639,0
8169,8520,0
8816,10992,0
26278,26366,1
16543,16566,1
6042,6352,1
1677,1827,1
12986,12544,1
20356,22543,0
8352,15577,0
18315,18298,1
1565,7730,0
29516,6631,0
7473,7040,1
10990,10568,1
2518,2512,1
16991,5080,0
14995,14793,1
29992,29883,1
19964,19991,1
17127,17119,1
29279,29026,1
9849,9737,1
30020,24392,0
27941,2060,0
26394,26411,1
17606,20364,0
22987,22760,1
3532,8645,0
22978,22837,1
21554,21844,1
6007,15790,0
29867,8472,0
30494,4712,0
7016,11337,0
6330,2929,0
26704,26992,1
7878,7964,1
8490,6801,0
9753,9508,1
16275,16072,1
3255,29149,0
26173,26071,1
18906,3014,0
16774,16524,1
5106,6916,0
5686,14693,0
30103,17955,0
15272,15008,1
23259,844,0
23028,30068,0
8910,8719,1
27878,27760,1
8015,31204,0
20963,20569,1
14814,14586,1
6126,6557,0
23648,10252,0
12353,27678,0
5336,5307,1
8520,26439,0
9892,22425,0
11243,11160,1
25364,28897,0
20556,20735,1
23535,23781,1
26882,26554,1
6623,6960,1
29451,29023,1
31978,31651,1
20565,20593,1
9802,9662,1
761,3281,0
11555,17580,0
9344,4760,0
31129,31186,1
27189,27358,1
2037,13961,0
25535,25806,1
8622,2531,0
7581,14778,0
3489,3241,1
21321,21430,1
23757,23526,1
9356,9352,1
7392,29537,0
19013,16463,0
16923,5639,0
1511,26660,0
30026,5930,0
17738,8455,0
28098,28358,1
16842,16832,1
17396,17278,1
8697,22497,0
25603,6409,0
11427,11092,1
30907,9296,0
21722,21954,1
24380,15211,0
10030,21929,0
1115,21495,0
5068,5384,1
8422,26225,0
31163,8399,0
13594,13727,1
31822,20466,0
25695,31855,0
2775,25201,0
13555,7499,0
12413,2935,0
23814,23849,1
19773,21560,0
28896,2257,0
16812,22829,0
30158,20122,0
20505,20792,1
1268,1032,1
22823,17529,0
9128,6866,0
11116,14059,0
61,24111,0
18921,18728,1
29731,3104,0
4185,20643,0
4011,4101,1
8686,13086,0
15907,15775,1
5224,5334,1
12999,28479,0
1364,12749,0
10856,10763,1
16231,16076,1
23792,18211,0
4838,18349,0
18374,18479,1
21203,5526,0
8344,14730,0
9416,9344,1
27434,1147,0
28375,30287,0
24462,25016,0
18329,18255,1
31340,30850,0
13965,13752,1
22531,22933,1
20842,26555,0
13115,13489,1
4601,4547,1
9220,20723,0
5848,29281,0
6050,12896,0
31993,20033,0
